zip,type,primary_city,state,county,timezone,area_codes,latitude,longitude,irs_estimated_population
98305,STANDARD,Beaver,WA,Clallam County,America/Los_Angeles,360,48.06,-124.44,340
98310,STANDARD,Bremerton,WA,Kitsap County,America/Los_Angeles,"206,360",47.59,-122.62,17750
98311,STANDARD,Bremerton,WA,Kitsap County,America/Los_Angeles,"206,360",47.63,-122.63,24360
98312,STANDARD,Bremerton,WA,Kitsap County,America/Los_Angeles,360,47.57,-122.75,28560
98315,STANDARD,Silverdale,WA,Kitsap County,America/Los_Angeles,360,47.72,-122.71,3630
98320,STANDARD,Brinnon,WA,Jefferson County,America/Los_Angeles,360,47.69,-122.99,1060
98321,STANDARD,Buckley,WA,Pierce County,America/Los_Angeles,360,47.13,-122.04,16120
98323,STANDARD,Carbonado,WA,Pierce County,America/Los_Angeles,360,47.01,-121.98,820
98325,STANDARD,Chimacum,WA,Jefferson County,America/Los_Angeles,360,47.97,-122.78,2030
98326,STANDARD,Clallam Bay,WA,Clallam County,America/Los_Angeles,360,48.17,-124.53,430
98327,STANDARD,Dupont,WA,Pierce County,America/Los_Angeles,360,47.09,-122.64,9690
98328,STANDARD,Eatonville,WA,Pierce County,America/Los_Angeles,"253,360",46.86,-122.25,10030
98329,STANDARD,Gig Harbor,WA,Pierce County,America/Los_Angeles,253,47.37,-122.71,8750
98330,STANDARD,Elbe,WA,Pierce County,America/Los_Angeles,,46.76,-122.16,270
98331,STANDARD,Forks,WA,Clallam County,America/Los_Angeles,360,47.79,-124.26,4640
98332,STANDARD,Gig Harbor,WA,Pierce County,America/Los_Angeles,253,47.36,-122.6,17940
98333,STANDARD,Fox Island,WA,Pierce County,America/Los_Angeles,253,47.24,-122.63,4130
98335,STANDARD,Gig Harbor,WA,Pierce County,America/Los_Angeles,253,47.29,-122.62,27640
98336,STANDARD,Glenoma,WA,Lewis County,America/Los_Angeles,360,46.53,-122.14,850
98337,STANDARD,Bremerton,WA,Kitsap County,America/Los_Angeles,360,47.57,-122.63,5650
98338,STANDARD,Graham,WA,Pierce County,America/Los_Angeles,253,47.01,-122.29,27720
98339,STANDARD,Port Hadlock,WA,Jefferson County,America/Los_Angeles,360,48,-122.74,3460
98340,STANDARD,Hansville,WA,Kitsap County,America/Los_Angeles,360,47.91,-122.57,2570
98342,STANDARD,Indianola,WA,Kitsap County,America/Los_Angeles,,47.75,-122.53,1530
98346,STANDARD,Kingston,WA,Kitsap County,America/Los_Angeles,360,47.81,-122.53,9730
98349,STANDARD,Lakebay,WA,Pierce County,America/Los_Angeles,253,47.28,-122.77,4360
98351,STANDARD,Longbranch,WA,Pierce County,America/Los_Angeles,253,47.2,-122.76,870
98354,STANDARD,Milton,WA,Pierce County,America/Los_Angeles,253,47.25,-122.31,8390
98355,STANDARD,Mineral,WA,Lewis County,America/Los_Angeles,360,46.71,-122.11,440
98356,STANDARD,Morton,WA,Lewis County,America/Los_Angeles,360,46.57,-122.33,1970
98358,STANDARD,Nordland,WA,Jefferson County,America/Los_Angeles,360,48.06,-122.71,840
98359,STANDARD,Olalla,WA,Kitsap County,America/Los_Angeles,253,47.43,-122.57,5110
98360,STANDARD,Orting,WA,Pierce County,America/Los_Angeles,360,47.04,-122.14,14750
98361,STANDARD,Packwood,WA,Lewis County,America/Los_Angeles,360,46.56,-121.55,860
98362,STANDARD,Port Angeles,WA,Clallam County,America/Los_Angeles,360,47.99,-123.25,21090
98363,STANDARD,Port Angeles,WA,Clallam County,America/Los_Angeles,360,48.02,-123.82,11060
98365,STANDARD,Port Ludlow,WA,Jefferson County,America/Los_Angeles,360,47.89,-122.7,4650
98366,STANDARD,Port Orchard,WA,Kitsap County,America/Los_Angeles,360,47.54,-122.58,31840
98367,STANDARD,Port Orchard,WA,Kitsap County,America/Los_Angeles,253,47.46,-122.65,27400
98368,STANDARD,Port Townsend,WA,Jefferson County,America/Los_Angeles,360,48.03,-122.84,14530
98370,STANDARD,Poulsbo,WA,Kitsap County,America/Los_Angeles,360,47.75,-122.61,29880
98371,STANDARD,Puyallup,WA,Pierce County,America/Los_Angeles,253,47.19,-122.33,22860
98372,STANDARD,Puyallup,WA,Pierce County,America/Los_Angeles,253,47.22,-122.27,23410
98373,STANDARD,Puyallup,WA,Pierce County,America/Los_Angeles,253,47.14,-122.32,27110
98374,STANDARD,Puyallup,WA,Pierce County,America/Los_Angeles,253,47.12,-122.25,42390
98375,STANDARD,Puyallup,WA,Pierce County,America/Los_Angeles,253,47.1,-122.32,31000
98376,STANDARD,Quilcene,WA,Jefferson County,America/Los_Angeles,360,47.82,-122.84,1860
98377,STANDARD,Randle,WA,Lewis County,America/Los_Angeles,360,46.47,-121.82,1450
98380,STANDARD,Seabeck,WA,Kitsap County,America/Los_Angeles,360,47.58,-122.9,5240
98381,STANDARD,Sekiu,WA,Clallam County,America/Los_Angeles,360,48.29,-124.4,250
98382,STANDARD,Sequim,WA,Clallam County,America/Los_Angeles,360,48.06,-123.06,27110
98383,STANDARD,Silverdale,WA,Kitsap County,America/Los_Angeles,360,47.67,-122.72,21350
98387,STANDARD,Spanaway,WA,Pierce County,America/Los_Angeles,,47.05,-122.36,49240
98388,STANDARD,Steilacoom,WA,Pierce County,America/Los_Angeles,,47.21,-122.68,6370
98390,STANDARD,Sumner,WA,Pierce County,America/Los_Angeles,"360,253",47.21,-122.23,11790
98391,STANDARD,Bonney Lake,WA,Pierce County,America/Los_Angeles,,47.18,-122.16,53670
98392,STANDARD,Suquamish,WA,Kitsap County,America/Los_Angeles,,47.72,-122.56,2840
98394,STANDARD,Vaughn,WA,Pierce County,America/Los_Angeles,,47.31,-122.77,1880
98402,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.26,-122.44,4290
98403,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.27,-122.46,6880
98404,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.2,-122.4,31320
98405,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.24,-122.47,19150
98406,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.26,-122.51,19400
98407,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.29,-122.5,19770
98408,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.19,-122.44,17810
98409,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.21,-122.47,23100
98413,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.2,-122.48,0
98418,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.22,-122.44,8860
98421,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.26,-122.39,190
98422,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.28,-122.38,20270
98424,STANDARD,Fife,WA,Pierce County,America/Los_Angeles,253,47.23,-122.36,11080
98433,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.11,-122.59,14060
98439,STANDARD,Lakewood,WA,Pierce County,America/Los_Angeles,253,47.12,-122.5,4430
98442,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.14,-122.43,0
98443,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.2,-122.37,5260
98444,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.15,-122.44,30590
98445,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.13,-122.4,30420
98446,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.13,-122.37,11200
98465,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.25,-122.54,6180
98466,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.22,-122.54,26660
98467,STANDARD,University Place,WA,Pierce County,America/Los_Angeles,253,47.2,-122.54,14740
98492,STANDARD,Tacoma,WA,Pierce County,America/Los_Angeles,253,47.12,-122.55,0
98498,STANDARD,Lakewood,WA,Pierce County,America/Los_Angeles,253,47.15,-122.56,25940
98499,STANDARD,Lakewood,WA,Pierce County,America/Los_Angeles,253,47.16,-122.5,26630
98501,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,46.97,-122.87,40220
98502,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,47.1,-123.06,29890
98503,STANDARD,Lacey,WA,Thurston County,America/Los_Angeles,360,47.02,-122.79,35200
98506,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,47.1,-122.86,16850
98512,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,46.94,-123.04,27070
98513,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,46.98,-122.74,33420
98516,STANDARD,Olympia,WA,Thurston County,America/Los_Angeles,360,47.11,-122.76,27740
98520,STANDARD,Aberdeen,WA,Grays Harbor County,America/Los_Angeles,360,46.88,-123.99,17770
98524,STANDARD,Allyn,WA,Mason County,America/Los_Angeles,,47.37,-122.84,3810
98526,STANDARD,Amanda Park,WA,Grays Harbor County,America/Los_Angeles,360,47.47,-123.92,250
98528,STANDARD,Belfair,WA,Mason County,America/Los_Angeles,360,47.43,-122.92,10330
98531,STANDARD,Centralia,WA,Lewis County,America/Los_Angeles,360,46.74,-122.95,22700
98532,STANDARD,Chehalis,WA,Lewis County,America/Los_Angeles,360,46.62,-123,22110
98533,STANDARD,Cinebar,WA,Lewis County,America/Los_Angeles,360,46.59,-122.51,530
98535,STANDARD,Copalis Beach,WA,Grays Harbor County,America/Los_Angeles,360,47.09,-124.13,450
98536,STANDARD,Copalis Crossing,WA,Grays Harbor County,America/Los_Angeles,360,47.16,-124.12,141
98537,STANDARD,Cosmopolis,WA,Grays Harbor County,America/Los_Angeles,,46.85,-123.62,2050
98538,STANDARD,Curtis,WA,Lewis County,America/Los_Angeles,360,46.47,-123.08,390
98541,STANDARD,Elma,WA,Grays Harbor County,America/Los_Angeles,360,47.1,-123.39,8970
98542,STANDARD,Ethel,WA,Lewis County,America/Los_Angeles,360,46.53,-122.79,560
98546,STANDARD,Grapeview,WA,Mason County,America/Los_Angeles,,47.32,-122.94,2540
98547,STANDARD,Grayland,WA,Grays Harbor County,America/Los_Angeles,360,46.79,-124.08,1000
98548,STANDARD,Hoodsport,WA,Mason County,America/Los_Angeles,360,47.42,-123.18,1910
98550,STANDARD,Hoquiam,WA,Grays Harbor County,America/Los_Angeles,360,47.11,-123.96,8680
98552,STANDARD,Humptulips,WA,Grays Harbor County,America/Los_Angeles,360,47.32,-123.91,280
98555,STANDARD,Lilliwaup,WA,Mason County,America/Los_Angeles,360,47.52,-123.06,480
98557,STANDARD,Mccleary,WA,Grays Harbor County,America/Los_Angeles,360,47.03,-123.27,3240
98560,STANDARD,Matlock,WA,Mason County,America/Los_Angeles,,47.3,-123.43,270
98563,STANDARD,Montesano,WA,Grays Harbor County,America/Los_Angeles,360,47.17,-123.6,7450
98564,STANDARD,Mossyrock,WA,Lewis County,America/Los_Angeles,360,46.48,-122.44,2230
98568,STANDARD,Oakville,WA,Grays Harbor County,America/Los_Angeles,360,46.83,-123.28,2330
98569,STANDARD,Ocean Shores,WA,Grays Harbor County,America/Los_Angeles,360,46.97,-124.14,6310
98570,STANDARD,Onalaska,WA,Lewis County,America/Los_Angeles,360,46.6,-122.67,3860
98572,STANDARD,Pe Ell,WA,Lewis County,America/Los_Angeles,360,46.55,-123.31,800
98575,STANDARD,Quinault,WA,Grays Harbor County,America/Los_Angeles,360,47.44,-123.77,185
98576,STANDARD,Rainier,WA,Thurston County,America/Los_Angeles,360,46.87,-122.66,5280
98577,STANDARD,Raymond,WA,Pacific County,America/Los_Angeles,360,46.64,-123.63,5270
98579,STANDARD,Rochester,WA,Thurston County,America/Los_Angeles,360,46.8,-123.14,12300
98580,STANDARD,Roy,WA,Pierce County,America/Los_Angeles,253,46.98,-122.47,10060
98581,STANDARD,Ryderwood,WA,Cowlitz County,America/Los_Angeles,360,46.36,-123.07,280
98582,STANDARD,Salkum,WA,Lewis County,America/Los_Angeles,360,46.51,-122.63,700
98584,STANDARD,Shelton,WA,Mason County,America/Los_Angeles,360,47.23,-123.2,32540
98585,STANDARD,Silver Creek,WA,Lewis County,America/Los_Angeles,360,46.55,-122.46,640
98586,STANDARD,South Bend,WA,Pacific County,America/Los_Angeles,360,46.56,-123.88,1870
98588,STANDARD,Tahuya,WA,Mason County,America/Los_Angeles,360,47.44,-123.02,1500
98589,STANDARD,Tenino,WA,Thurston County,America/Los_Angeles,360,46.84,-122.85,7340
98590,STANDARD,Tokeland,WA,Pacific County,America/Los_Angeles,360,46.71,-124,320
98591,STANDARD,Toledo,WA,Lewis County,America/Los_Angeles,360,46.45,-122.76,4310
98592,STANDARD,Union,WA,Mason County,America/Los_Angeles,360,47.33,-123.06,1970
98593,STANDARD,Vader,WA,Lewis County,America/Los_Angeles,360,46.41,-122.99,990
98595,STANDARD,Westport,WA,Grays Harbor County,America/Los_Angeles,360,46.87,-124.11,2600
98596,STANDARD,Winlock,WA,Lewis County,America/Los_Angeles,360,46.48,-122.87,5960
98597,STANDARD,Yelm,WA,Thurston County,America/Los_Angeles,360,46.87,-122.57,24880
98601,STANDARD,Amboy,WA,Clark County,America/Los_Angeles,360,45.93,-122.44,3540
98602,STANDARD,Appleton,WA,Klickitat County,America/Los_Angeles,509,45.85,-121.28,230
98603,STANDARD,Ariel,WA,Cowlitz County,America/Los_Angeles,360,46.01,-122.47,820
98604,STANDARD,Battle Ground,WA,Clark County,America/Los_Angeles,360,45.8,-122.48,37340
98605,STANDARD,Bingen,WA,Klickitat County,America/Los_Angeles,509,45.77,-121.66,1390
98606,STANDARD,Brush Prairie,WA,Clark County,America/Los_Angeles,360,45.73,-122.45,10370
98607,STANDARD,Camas,WA,Clark County,America/Los_Angeles,360,45.64,-122.37,34580
98609,STANDARD,Carrolls,WA,Cowlitz County,America/Los_Angeles,360,46.07,-122.86,133
98610,STANDARD,Carson,WA,Skamania County,America/Los_Angeles,509,45.79,-121.89,2680
98611,STANDARD,Castle Rock,WA,Cowlitz County,America/Los_Angeles,360,46.29,-122.95,9740
98612,STANDARD,Cathlamet,WA,Wahkiakum County,America/Los_Angeles,360,46.22,-123.31,2680
98613,STANDARD,Centerville,WA,Klickitat County,America/Los_Angeles,509,45.74,-120.93,360
98616,STANDARD,Cougar,WA,Cowlitz County,America/Los_Angeles,360,46.19,-122.13,280
98619,STANDARD,Glenwood,WA,Klickitat County,America/Los_Angeles,509,45.98,-121.27,390
98620,STANDARD,Goldendale,WA,Klickitat County,America/Los_Angeles,509,45.84,-120.76,6480
98621,STANDARD,Grays River,WA,Wahkiakum County,America/Los_Angeles,360,46.35,-123.6,170
98624,STANDARD,Ilwaco,WA,Pacific County,America/Los_Angeles,360,46.31,-123.99,1160
98625,STANDARD,Kalama,WA,Cowlitz County,America/Los_Angeles,360,46.01,-122.7,7200
98626,STANDARD,Kelso,WA,Cowlitz County,America/Los_Angeles,360,46.14,-122.8,22990
98628,STANDARD,Klickitat,WA,Klickitat County,America/Los_Angeles,509,45.89,-121.08,360
98629,STANDARD,La Center,WA,Clark County,America/Los_Angeles,360,45.87,-122.61,9170
98631,STANDARD,Long Beach,WA,Pacific County,America/Los_Angeles,360,46.39,-124.03,3210
98632,STANDARD,Longview,WA,Cowlitz County,America/Los_Angeles,360,46.19,-123.05,43740
98635,STANDARD,Lyle,WA,Klickitat County,America/Los_Angeles,509,45.72,-121.16,1610
98638,STANDARD,Naselle,WA,Pacific County,America/Los_Angeles,360,46.36,-123.75,1410
98640,STANDARD,Ocean Park,WA,Pacific County,America/Los_Angeles,360,46.54,-124.04,4220
98642,STANDARD,Ridgefield,WA,Clark County,America/Los_Angeles,360,45.79,-122.69,23490
98643,STANDARD,Rosburg,WA,Wahkiakum County,America/Los_Angeles,360,46.29,-123.63,340
98645,STANDARD,Silverlake,WA,Cowlitz County,America/Los_Angeles,360,46.32,-122.78,1410
98647,STANDARD,Skamokawa,WA,Wahkiakum County,America/Los_Angeles,360,46.28,-123.44,390
98648,STANDARD,Stevenson,WA,Skamania County,America/Los_Angeles,509,45.7,-121.72,2700
98649,STANDARD,Toutle,WA,Cowlitz County,America/Los_Angeles,360,46.31,-122.69,1150
98650,STANDARD,Trout Lake,WA,Klickitat County,America/Los_Angeles,509,45.97,-121.53,1160
98651,STANDARD,Underwood,WA,Skamania County,America/Los_Angeles,509,45.74,-121.58,810
98660,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.72,-122.74,10090
98661,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.64,-122.63,40150
98662,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.68,-122.57,33500
98663,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.65,-122.66,12960
98664,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.62,-122.57,20560
98665,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.67,-122.66,26610
98670,STANDARD,Wahkiacus,WA,Klickitat County,America/Los_Angeles,509,45.85,-121.14,29
98671,STANDARD,Washougal,WA,Clark County,America/Los_Angeles,360,45.61,-122.23,23150
98672,STANDARD,White Salmon,WA,Klickitat County,America/Los_Angeles,509,45.82,-121.46,6520
98674,STANDARD,Woodland,WA,Cowlitz County,America/Los_Angeles,360,45.94,-122.67,13990
98675,STANDARD,Yacolt,WA,Clark County,America/Los_Angeles,360,45.83,-122.38,6390
98682,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.67,-122.47,63220
98683,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.6,-122.51,30350
98684,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.63,-122.52,29450
98685,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.7,-122.69,28550
98686,STANDARD,Vancouver,WA,Clark County,America/Los_Angeles,360,45.72,-122.61,19810
98801,STANDARD,Wenatchee,WA,Chelan County,America/Los_Angeles,509,47.37,-120.35,39380
98802,STANDARD,East Wenatchee,WA,Douglas County,America/Los_Angeles,509,47.49,-120.19,29920
98812,STANDARD,Brewster,WA,Okanogan County,America/Los_Angeles,509,48.15,-119.82,5560
98813,STANDARD,Bridgeport,WA,Douglas County,America/Los_Angeles,509,47.97,-119.59,5300
98814,STANDARD,Carlton,WA,Okanogan County,America/Los_Angeles,509,48.21,-120.16,470
98815,STANDARD,Cashmere,WA,Chelan County,America/Los_Angeles,509,47.55,-120.48,7060
98816,STANDARD,Chelan,WA,Chelan County,America/Los_Angeles,509,47.89,-119.99,7620
98822,STANDARD,Entiat,WA,Chelan County,America/Los_Angeles,509,47.79,-120.44,2100
98823,STANDARD,Ephrata,WA,Grant County,America/Los_Angeles,509,47.27,-119.59,11400
98826,STANDARD,Leavenworth,WA,Chelan County,America/Los_Angeles,360,47.81,-120.86,6740
98827,STANDARD,Loomis,WA,Okanogan County,America/Los_Angeles,509,48.87,-119.73,290
98828,STANDARD,Malaga,WA,Chelan County,America/Los_Angeles,509,47.32,-120.19,2290
98830,STANDARD,Mansfield,WA,Douglas County,America/Los_Angeles,509,47.89,-119.5,440
98831,STANDARD,Manson,WA,Chelan County,America/Los_Angeles,509,47.97,-120.15,3760
98832,STANDARD,Marlin,WA,Grant County,America/Los_Angeles,509,47.27,-119.04,420
98833,STANDARD,Mazama,WA,Okanogan County,America/Los_Angeles,509,48.59,-120.39,118
98834,STANDARD,Methow,WA,Okanogan County,America/Los_Angeles,509,48.14,-120.05,190
98837,STANDARD,Moses Lake,WA,Grant County,America/Los_Angeles,509,47.19,-119.3,42030
98840,STANDARD,Okanogan,WA,Okanogan County,America/Los_Angeles,509,48.22,-119.45,4020
98841,STANDARD,Omak,WA,Okanogan County,America/Los_Angeles,509,48.36,-119.27,7810
98843,STANDARD,Orondo,WA,Douglas County,America/Los_Angeles,509,47.72,-120.15,1750
98844,STANDARD,Oroville,WA,Okanogan County,America/Los_Angeles,509,48.87,-119.22,3620
98845,STANDARD,Palisades,WA,Douglas County,America/Los_Angeles,509,47.38,-119.96,111
98846,STANDARD,Pateros,WA,Okanogan County,America/Los_Angeles,509,48.01,-119.97,1190
98847,STANDARD,Peshastin,WA,Chelan County,America/Los_Angeles,509,47.51,-120.62,1720
98848,STANDARD,Quincy,WA,Grant County,America/Los_Angeles,509,47.17,-119.8,14320
98849,STANDARD,Riverside,WA,Okanogan County,America/Los_Angeles,509,48.56,-119.35,900
98850,STANDARD,Rock Island,WA,Douglas County,America/Los_Angeles,509,47.31,-120.08,2080
98851,STANDARD,Soap Lake,WA,Grant County,America/Los_Angeles,509,47.41,-119.43,3580
98855,STANDARD,Tonasket,WA,Okanogan County,America/Los_Angeles,509,48.68,-119.3,5100
98856,STANDARD,Twisp,WA,Okanogan County,America/Los_Angeles,509,48.32,-119.93,2430
98857,STANDARD,Warden,WA,Grant County,America/Los_Angeles,509,47.01,-119.12,3860
98858,STANDARD,Waterville,WA,Douglas County,America/Los_Angeles,509,47.69,-119.88,1490
98859,STANDARD,Wauconda,WA,Okanogan County,America/Los_Angeles,509,48.82,-118.95,180
98862,STANDARD,Winthrop,WA,Okanogan County,America/Los_Angeles,509,48.5,-120.33,2590
98901,STANDARD,Yakima,WA,Yakima County,America/Los_Angeles,509,46.72,-120.41,26840
98902,STANDARD,Yakima,WA,Yakima County,America/Los_Angeles,509,46.59,-120.53,40670
98903,STANDARD,Yakima,WA,Yakima County,America/Los_Angeles,509,46.54,-120.76,15710
98908,STANDARD,Yakima,WA,Yakima County,America/Los_Angeles,509,46.62,-120.69,35080
98922,STANDARD,Cle Elum,WA,Kittitas County,America/Los_Angeles,509,47.2,-120.9,6220
98923,STANDARD,Cowiche,WA,Yakima County,America/Los_Angeles,509,46.67,-120.72,1430
98926,STANDARD,Ellensburg,WA,Kittitas County,America/Los_Angeles,509,46.97,-120.47,25260
98929,STANDARD,Naches,WA,Yakima County,America/Los_Angeles,509,46.88,-121.29,0
98930,STANDARD,Grandview,WA,Yakima County,America/Los_Angeles,509,46.26,-119.9,14920
98932,STANDARD,Granger,WA,Yakima County,America/Los_Angeles,509,46.32,-120.15,5630
98933,STANDARD,Harrah,WA,Yakima County,America/Los_Angeles,509,46.4,-120.64,1220
98935,STANDARD,Mabton,WA,Yakima County,America/Los_Angeles,509,46.15,-120.09,3980
98936,STANDARD,Moxee,WA,Yakima County,America/Los_Angeles,509,46.52,-120.2,6510
98937,STANDARD,Naches,WA,Yakima County,America/Los_Angeles,509,46.78,-120.88,4160
98938,STANDARD,Outlook,WA,Yakima County,America/Los_Angeles,509,46.37,-120.09,1980
98942,STANDARD,Selah,WA,Yakima County,America/Los_Angeles,509,46.76,-120.68,17470
98944,STANDARD,Sunnyside,WA,Yakima County,America/Los_Angeles,509,46.44,-119.91,22450
98946,STANDARD,Thorp,WA,Kittitas County,America/Los_Angeles,509,47.08,-120.71,510
98947,STANDARD,Tieton,WA,Yakima County,America/Los_Angeles,509,46.71,-120.76,2990
98948,STANDARD,Toppenish,WA,Yakima County,America/Los_Angeles,509,46.28,-120.25,12660
98951,STANDARD,Wapato,WA,Yakima County,America/Los_Angeles,509,46.45,-120.51,12450
98952,STANDARD,White Swan,WA,Yakima County,America/Los_Angeles,509,46.36,-120.78,1500
98953,STANDARD,Zillah,WA,Yakima County,America/Los_Angeles,509,46.41,-120.23,6690
99001,STANDARD,Airway Heights,WA,Spokane County,America/Los_Angeles,509,47.64,-117.59,6100
