ZipCode,City,State,HomeSale,HomeBaseValue,HomeMaxValue,MedianListPrice,MedianSoldPrice,Year
1721, Ashland, MA,23,299000,899900,547500,632500,2022
1550, Southbridge, MA,33,39900,450000,319000,315000,2022
1430, Ashburnham, MA,30,47500,699000,424900,389900,2022
7852, Ledgewood, NJ,13,135000,709900,409000,330000,2022
2458, Newton, MA,21,399000,6000000,1200000,946000,2022
7006, Caldwell, NJ,67,209000,2700000,659900,722000,2022
3064, Nashua, NH,18,299000,5500000,425000,0,2022
2129, Charlestown, MA,61,380000,2900000,910000,856000,2022
2894, Wood River Junction, RI,4,100000,430000,424900,0,2022
3281, Weare, NH,28,50000,779900,449800,0,2022
5855, Newport, VT,30,28000,2700000,267000,0,2022
5819, St. Johnsbury, VT,46,29500,979000,265000,0,2022
1073, Southampton, MA,20,109900,998000,485000,492500,2022
7405, Butler, NJ,93,47000,5000000,629000,565000,2022
1366, Petersham, MA,10,45000,795000,395000,0,2022
4210, Auburn, ME,59,50000,1300000,239900,0,2022
4072, Saco, ME,62,75000,5800000,435000,0,2022
7512, Totowa, NJ,32,84900,1100000,550000,637000,2022
6604, Bridgeport, CT,86,84000,1800000,254500,0,2022
4093, Buxton, ME,32,95000,995000,425000,0,2022
6460, Milford, CT,154,105000,2800000,449000,0,2022
8553, Rocky Hill, NJ,3,436900,449900,454000,0,2022
8360, Vineland, NJ,164,5500,3800000,239900,232500,2022
6450, Meriden, CT,102,56900,900000,249900,0,2022
4290, Peru, ME,10,29900,699800,322000,0,2022
8512, Cranbury, NJ,47,82000,2200000,662500,601000,2022
4758, Mars Hill, ME,16,15000,279000,139900,0,2022
8318, Elmer, NJ,87,8000,2500000,310000,367000,2022
8810, Dayton, NJ,34,150000,1900000,522500,540000,2022
2045, Hull, MA,32,275000,2200000,589000,619000,2022
2659, South Chatham, MA,9,699000,1900000,1400000,905000,2022
5654, Graniteville, VT,3,75000,425000,219000,0,2022
4953, Newport, ME,23,29900,4400000,240000,0,2022
4843, Camden, ME,31,149500,7500000,795000,0,2022
4631, Eastport, ME,33,39000,1900000,272000,0,2022
5146, Grafton, VT,4,199900,650000,399000,0,2022
4574, Washington, ME,12,39500,400000,269000,0,2022
1107, Springfield, MA,10,150000,750000,219000,249000,2022
6525, Woodbridge, CT,39,125000,1400000,615500,0,2022
5489, Underhill, VT,4,399000,1600000,614300,0,2022
1718, Acton, MA,1,415000,415000,425000,0,2022
3779, Piermont, NH,5,52000,595000,325000,0,2022
7747, Matawan, NJ,155,50000,1200000,529900,472000,2022
5478, St. Albans, VT,30,129000,1100000,325000,0,2022
2370, Rockland, MA,32,169900,1100000,489500,487500,2022
7030, Hoboken, NJ,148,309900,4300000,799000,0,2022
2568, Vineyard Haven, MA,35,390000,10000000,1500000,987500,2022
8349, Port Norris, NJ,25,41500,975000,105000,165000,2022
7044, Verona, NJ,54,225000,1400000,549000,661000,2022
6759, Litchfield, CT,54,24900,7000000,649900,0,2022
6785, South Kent, CT,3,874900,2300000,475000,0,2022
3814, Center Ossipee, NH,27,385,1100000,349000,0,2022
6254, North Franklin, CT,9,80000,3000000,275000,0,2022
1938, Ipswich, MA,34,400000,2400000,754000,612500,2022
8690, Trenton, NJ,71,130000,649900,359900,317500,2022
3464, Stoddard, NH,13,39000,1300000,309900,0,2022
4345, Gardiner, ME,60,25000,5500000,277000,0,2022
4434, Etna, ME,9,20000,795000,279500,0,2022
5250, Arlington, VT,23,45000,4000000,385000,0,2022
2896, North Smithfield, RI,40,84900,2900000,425000,454800,2022
3818, Conway, NH,48,39500,1300000,369900,0,2022
6238, Coventry, CT,62,8900,899900,300000,0,2022
2030, Dover, MA,18,895000,4500000,1700000,2600000,2022
5759, North Clarendon, VT,8,50000,695000,360000,0,2022
2831, Hope, RI,24,119900,1800000,475000,500500,2022
4355, Readfield, ME,18,69000,699900,390000,0,2022
2907, Providence, RI,37,55000,1400000,279900,308300,2022
2766, Norton, MA,30,169900,975000,499900,460000,2022
6280, Windham, CT,6,55000,298000,289900,0,2022
8109, Merchantville, NJ,69,75000,525000,289500,329000,2022
4617, Brooksville, ME,11,31000,3500000,695000,0,2022
7026, Garfield, NJ,48,225000,950000,389900,447500,2022
3110, Bedford, NH,55,160000,2800000,659000,0,2022
3845, Intervale, NH,3,180000,479900,495000,0,2022
2375, South Easton, MA,20,149900,975000,499900,496200,2022
6469, Moodus, CT,10,74500,1800000,294500,0,2022
8724, Brick, NJ,270,30000,25000000,399900,351300,2022
6461, Milford, CT,60,140000,1400000,425000,0,2022
4932, Dixmont, ME,9,26500,399900,152500,0,2022
8515, Chesterfield, NJ,29,289000,1900000,600000,600000,2022
6784, Sherman, CT,49,55000,5900000,659500,0,2022
8525, Hopewell, NJ,22,75000,7800000,520000,565000,2022
3268, Salisbury, NH,15,25000,1000000,340000,0,2022
7403, Bloomingdale, NJ,28,199900,548000,400000,442500,2022
8094, Williamstown, NJ,249,4900,5200000,299900,286300,2022
4979, Solon, ME,18,22500,439900,203500,0,2022
2906, Providence, RI,94,174900,6000000,754500,850000,2022
1609, Worcester, MA,36,150000,4000000,474500,358300,2022
4414, Brownville, ME,22,23000,2000000,125000,0,2022
4015, Casco, ME,50,19000,1200000,399900,0,2022
3255, Newbury, NH,21,50000,2000000,597000,0,2022
7735, Keyport, NJ,108,85000,999000,409000,375000,2022
7827, Montague, NJ,62,11500,1100000,319000,217500,2022
4740, Easton, ME,15,8500,699000,139000,0,2022
5757, Middletown Springs, VT,2,99000,419000,198000,0,2022
5404, Winooski, VT,3,485000,1500000,364900,0,2022
5828, Danville, VT,14,49000,2400000,337000,0,2022
6051, New Britain, CT,68,28000,414900,220000,0,2022
7628, Dumont, NJ,22,399000,799000,499000,610000,2022
7036, Linden, NJ,130,140000,944000,425000,438800,2022
2648, Marstons Mills, MA,40,189900,5300000,599900,581000,2022
1040, Holyoke, MA,42,30000,1500000,269000,270000,2022
6516, West Haven, CT,172,27500,1100000,290000,0,2022
7111, Irvington, NJ,166,75000,800000,300000,367500,2022
3077, Raymond, NH,24,75000,770000,429000,0,2022
3887, Union, NH,18,18000,2200000,337500,0,2022
1473, Westminster, MA,38,100000,3000000,549900,450000,2022
6058, Norfolk, CT,23,82500,5000000,397000,0,2022
6092, West Simsbury, CT,18,112000,995000,454500,0,2022
6016, Broad Brook, CT,25,125000,529900,339000,0,2022
8828, Helmetta, NJ,13,215000,549000,369900,392600,2022
6256, North Windham, CT,11,30000,354900,264000,0,2022
7093, West New York, NJ,157,149000,2500000,426500,350000,2022
4443, Guilford, ME,25,15000,1800000,160000,0,2022
7041, Millburn, NJ,27,319000,2000000,899000,1000000,2022
2052, Medfield, MA,16,249000,3000000,929900,907500,2022
4841, Rockland, ME,53,40000,2200000,322000,0,2022
1247, North Adams, MA,96,9900,599000,259000,207300,2022
5839, Glover, VT,10,47900,795000,225000,0,2022
6235, Chaplin, CT,7,33900,449000,289900,0,2022
1740, Bolton, MA,8,315000,1300000,699000,705000,2022
6512, East Haven, CT,101,109000,3800000,299000,0,2022
6415, Colchester, CT,93,30000,729900,379500,0,2022
3224, Canterbury, NH,8,29800,699900,399000,0,2022
5471, Montgomery Center, VT,12,50000,490000,382000,0,2022
3101, Manchester, NH,2,369900,419900,289900,0,2022
1082, Ware, MA,39,24900,625000,277000,308000,2022
7504, Paterson, NJ,36,189000,695000,400000,0,2022
3584, Lancaster, NH,32,29500,600000,244900,0,2022
3816, Center Tuftonboro, NH,40,44900,3900000,444900,0,2022
3894, Wolfeboro, NH,51,49900,19500000,557500,0,2022
6241, Dayville, CT,41,50000,5900000,339500,0,2022
8520, Hightstown, NJ,96,69500,1200000,375000,465000,2022
2863, Central Falls, RI,26,144900,1400000,255000,0,2022
1540, Oxford, MA,17,10000,1200000,349900,342500,2022
1835, Haverhill, MA,17,299900,599000,449900,421300,2022
6851, Norwalk, CT,102,158000,1900000,549900,0,2022
5656, Johnson, VT,12,78900,1300000,290000,0,2022
8809, Clinton, NJ,28,170000,749900,332500,550000,2022
3290, Nottingham, NH,25,90000,2200000,514900,0,2022
6031, Falls Village, CT,16,89900,2000000,725000,0,2022
5468, Milton, VT,44,125000,1100000,424900,0,2022
7010, Cliffside Park, NJ,103,245000,2600000,496500,0,2022
8741, Pine Beach, NJ,16,119000,1600000,415000,0,2022
4776, Sherman, ME,15,39900,3400000,185000,0,2022
5472, New Haven, VT,3,244900,695000,695000,0,2022
7422, Highland Lakes, NJ,77,16000,689900,307500,310000,2022
6382, Uncasville, CT,64,35000,895000,279000,0,2022
7750, Monmouth Beach, NJ,28,375000,11000000,800000,850000,2022
8701, Lakewood, NJ,415,79900,3000000,399000,235000,2022
6095, Windsor, CT,98,29000,1100000,296500,0,2022
8019, Chatsworth, NJ,7,199900,1500000,335900,0,2022
5442, Belvidere Center, VT,6,50000,1200000,354500,0,2022
2852, North Kingstown, RI,92,55000,1400000,550000,482500,2022
5858, North Concord, VT,5,79000,359000,112000,0,2022
6053, New Britain, CT,90,45000,400000,230000,0,2022
2917, Smithfield, RI,55,89000,1700000,454900,462500,2022
4554, New Harbor, ME,7,325000,2500000,749000,0,2022
2347, Lakeville, MA,58,100000,1200000,539000,525000,2022
7009, Cedar Grove, NJ,30,270000,7800000,609500,652500,2022
4730, Houlton, ME,63,12500,800000,192200,0,2022
5847, Lowell, VT,9,59000,893000,375000,0,2022
6111, Newington, CT,100,65000,619000,279900,0,2022
4479, Sangerville, ME,7,19500,390000,220000,0,2022
3856, Newfields, NH,3,279000,659000,450000,0,2022
8758, Waretown, NJ,55,54900,2800000,360000,397500,2022
4496, Winterport, ME,13,23900,689000,294500,0,2022
3461, Rindge, NH,21,110000,1400000,430000,0,2022
1610, Worcester, MA,22,108000,1800000,289900,280000,2022
8560, Titusville, NJ,20,185000,4300000,562000,595500,2022
1529, Millville, MA,5,250000,1800000,520000,400000,2022
1760, Natick, MA,53,249000,3400000,824900,880000,2022
7646, New Milford, NJ,25,339000,1500000,580000,0,2022
1867, Reading, MA,39,299000,2200000,749500,707000,2022
4614, Blue Hill, ME,31,24000,1800000,489000,0,2022
2724, Fall River, MA,36,149900,1500000,380000,325000,2022
6380, Taftville, CT,11,165000,659000,216000,0,2022
6854, Norwalk, CT,96,29000,2800000,474900,0,2022
2138, Cambridge, MA,46,399900,12000000,912000,960000,2022
7304, Jersey City, NJ,117,134900,6000000,499000,450000,2022
2210, Boston, MA,54,500000,14800000,1500000,1200000,2022
6880, Westport, CT,204,384500,12800000,2000000,0,2022
4747, Island Falls, ME,13,19900,1800000,190000,0,2022
3446, Swanzey, NH,17,199000,850000,280000,0,2022
6370, Oakdale, CT,39,34900,950000,339900,0,2022
7722, Colts Neck, NJ,74,1500,24900000,1400000,1200000,2022
3853, Mirror Lake, NH,1,495000,495000,899000,0,2022
7430, Mahwah, NJ,64,199000,7900000,547500,664900,2022
2538, East Wareham, MA,13,20000,549900,427300,393000,2022
8880, South Bound Brook, NJ,21,229900,599900,370000,410000,2022
3768, Lyme, NH,9,249000,2400000,725000,0,2022
5345, Newfane, VT,14,29500,1600000,295000,0,2022
2115, Boston, MA,53,80000,15000000,1200000,700000,2022
5354, Vernon, VT,6,80000,379000,323200,0,2022
1020, Chicopee, MA,33,77900,499900,269900,265000,2022
6778, Northfield, CT,6,75000,645000,374900,0,2022
4009, Bridgton, ME,49,36000,895000,350000,0,2022
2888, Warwick, RI,70,199900,4300000,349900,345000,2022
1730, Bedford, MA,23,399900,2400000,875000,925000,2022
5440, Alburgh, VT,15,79000,795000,357000,0,2022
6107, West Hartford, CT,59,259900,3200000,425000,0,2022
4450, Kenduskeag, ME,4,33000,275000,195000,0,2022
1342, Deerfield, MA,5,92900,739900,629000,0,2022
3220, Belmont, NH,43,82000,1700000,449900,0,2022
2808, Bradford, RI,6,125000,425000,375000,0,2022
3740, Bath, NH,36,19900,325000,250000,0,2022
8015, Browns Mills, NJ,131,4000,619900,264900,267000,2022
1036, Hampden, MA,17,67000,1000000,360000,353800,2022
3839, Rochester, NH,16,75900,6300000,355000,0,2022
4493, West Enfield, ME,14,34000,695000,235000,0,2022
3588, Milan, NH,22,45900,1500000,254300,0,2022
1057, Monson, MA,46,9900,774900,387500,372500,2022
2367, Plympton, MA,6,150000,699000,650000,561300,2022
2770, Rochester, MA,19,149900,875000,649000,679100,2022
6422, Durham, CT,31,125000,4500000,425000,0,2022
2668, West Barnstable, MA,27,249900,3200000,998000,999500,2022
4779, Sinclair, ME,11,45000,495000,179500,0,2022
5261, Pownal, VT,16,52000,1600000,265000,0,2022
2184, Braintree, MA,34,299900,1500000,659900,715000,2022
4005, Biddeford, ME,45,75000,2900000,395000,0,2022
3885, Stratham, NH,24,250000,1300000,645000,0,2022
2903, Providence, RI,38,100000,1200000,439900,425000,2022
4410, Bradford, ME,3,80000,249000,159900,0,2022
4011, Brunswick, ME,66,22200,1500000,399900,0,2022
2840, Newport, RI,110,4500,17000000,995000,700000,2022
2635, Cotuit, MA,35,274900,9800000,899000,750000,2022
3848, Kingston, NH,24,199000,4100000,479900,617500,2022
8730, Brielle, NJ,29,559000,10000000,854500,1400000,2022
4537, Boothbay, ME,23,30000,1800000,440000,0,2022
2054, Millis, MA,44,275000,1300000,629000,588700,2022
6750, Bantam, CT,8,285000,849900,399900,0,2022
1982, South Hamilton, MA,23,475000,4900000,730000,887500,2022
8302, Bridgeton, NJ,176,8000,3300000,219000,231500,2022
3440, Antrim, NH,18,45000,519900,315000,0,2022
7008, Carteret, NJ,89,180000,799000,425000,450000,2022
4040, Harrison, ME,34,55000,1900000,389000,0,2022
3261, Northwood, NH,27,25000,2500000,409500,0,2022
2188, Weymouth, MA,12,225000,979000,533300,530000,2022
2180, Stoneham, MA,14,324900,1600000,664900,655000,2022
1604, Worcester, MA,56,84900,895000,354900,360000,2022
1747, Hopedale, MA,6,20000,899000,499500,495000,2022
5738, Cuttingsville, VT,4,225000,895000,425000,0,2022
4941, Freedom, ME,9,79000,619000,294500,0,2022
2464, Newton Upper Falls, MA,8,689000,1200000,912000,832500,2022
5602, Montpelier, VT,44,49800,1800000,361000,0,2022
4666, Pembroke, ME,15,25000,569000,264000,0,2022
8757, Toms River, NJ,334,65000,765000,319900,270000,2022
3561, Littleton, NH,42,38900,959000,344900,0,2022
1240, Lenox, MA,54,65500,13500000,671300,820000,2022
6870, Old Greenwich, CT,36,359000,35000000,2300000,0,2022
8867, Pittstown, NJ,29,149000,2800000,749000,575000,2022
8110, Pennsauken, NJ,62,67000,425000,228500,215000,2022
6811, Danbury, CT,132,61000,4100000,425000,0,2022
2671, West Harwich, MA,11,245000,995000,700000,639000,2022
7438, Oak Ridge, NJ,48,49900,820000,405000,402500,2022
1089, West Springfield, MA,46,85900,499900,275000,294500,2022
6790, Torrington, CT,213,17900,2200000,230000,0,2022
3222, Bristol, NH,28,49900,2100000,329900,0,2022
8734, Lanoka Harbor, NJ,47,25000,1100000,469000,477500,2022
6282, Woodstock Valley, CT,9,133900,440000,389900,0,2022
1545, Shrewsbury, MA,52,150000,2800000,525000,518000,2022
7624, Closter, NJ,27,299000,2900000,899000,0,2022
5444, Cambridge, VT,20,44000,2300000,347500,0,2022
4442, Greenville Junction, ME,1,119900,119900,349900,0,2022
8093, Westville, NJ,31,28000,525000,215000,235000,2022
1005, Barre, MA,13,48000,499900,339900,319000,2022
5048, Hartland, VT,10,45000,1400000,524500,0,2022
8801, Annandale, NJ,32,155000,1200000,470000,455000,2022
7024, Fort Lee, NJ,222,65000,6500000,386500,0,2022
3908, South Berwick, ME,24,89900,5400000,425000,0,2022
4429, Holden, ME,32,17900,1500000,352000,0,2022
3307, Loudon, NH,15,140000,829900,424900,0,2022
1746, Holliston, MA,26,45000,1800000,675000,860000,2022
3045, Goffstown, NH,33,149000,1100000,436800,0,2022
7726, Englishtown, NJ,261,150000,5500000,687000,580500,2022
3801, Portsmouth, NH,91,250000,5300000,773000,0,2022
8210, Cape May Court House, NJ,200,7500,4200000,474000,337000,2022
5045, Fairlee, VT,5,109000,2300000,439000,0,2022
2721, Fall River, MA,40,129900,899000,399900,343500,2022
6063, Barkhamsted, CT,31,29900,1200000,378300,0,2022
4280, Sabattus, ME,20,32500,434900,312500,0,2022
3264, Plymouth, NH,32,59900,3000000,304900,0,2022
4270, Oxford, ME,37,34900,1900000,314900,0,2022
4612, Bernard, ME,6,1200000,2100000,1400000,0,2022
8107, Oaklyn, NJ,45,62500,875000,270000,255000,2022
3047, Greenfield, NH,5,80000,660000,449000,0,2022
7012, Clifton, NJ,23,375000,899000,478000,515000,2022
8022, Columbus, NJ,38,199900,949000,395000,472500,2022
4092, Westbrook, ME,28,229000,3100000,399000,0,2022
2738, Marion, MA,17,349000,4000000,712000,785000,2022
8310, Buena, NJ,30,10000,500000,271500,0,2022
7014, Clifton, NJ,15,269000,889000,433000,372000,2022
7832, Columbia, NJ,28,70000,2000000,420000,340000,2022
4258, Minot, ME,7,55000,315000,375000,0,2022
5851, Lyndonville, VT,32,29500,989000,289000,0,2022
4453, Lagrange, ME,7,32900,146300,153900,0,2022
1420, Fitchburg, MA,97,125000,5900000,340000,350000,2022
1505, Boylston, MA,14,259900,1700000,592500,544000,2022
7080, South Plainfield, NJ,91,249000,799000,449000,480000,2022
5494, Westford, VT,1,495000,495000,454000,0,2022
1773, Lincoln, MA,6,465000,3300000,1600000,1700000,2022
4478, Rockwood, ME,18,44900,4000000,264900,0,2022
3470, Winchester, NH,36,49900,849900,316500,0,2022
6794, Washington Depot, CT,11,339000,5300000,3000000,0,2022
8540, Princeton, NJ,230,125000,12000000,710000,655000,2022
2019, Bellingham, MA,22,135000,1100000,449000,427500,2022
6472, Northford, CT,21,129900,1100000,399900,0,2022
2110, Boston, MA,58,93000,14000000,1400000,1300000,2022
5056, Plymouth, VT,18,25000,3000000,462000,0,2022
5767, Rochester, VT,9,19900,989900,369500,0,2022
7974, New Providence, NJ,34,189900,3500000,750000,860000,2022
7063, Plainfield, NJ,47,199000,950000,382500,404300,2022
2562, Sagamore Beach, MA,23,375000,1200000,649900,530300,2022
6385, Waterford, CT,73,40000,1500000,349900,0,2022
8251, Villas, NJ,107,75000,3200000,349900,355000,2022
5446, Colchester, VT,30,75000,3500000,425000,0,2022
8820, Edison, NJ,129,249000,3500000,659000,660000,2022
4958, North Anson, ME,31,22500,1200000,239500,0,2022
1749, Hudson, MA,64,149900,2200000,585000,500000,2022
2093, Wrentham, MA,42,250000,1900000,769000,675000,2022
5463, Isle La Motte, VT,16,35000,1300000,350000,0,2022
2536, East Falmouth, MA,124,169000,7000000,679000,640000,2022
8514, Cream Ridge, NJ,43,70000,2000000,789000,665000,2022
6409, Centerbrook, CT,3,299900,399900,389500,0,2022
3842, Hampton, NH,84,113500,3100000,555000,530000,2022
6795, Watertown, CT,66,104000,1400000,310000,0,2022
4468, Old Town, ME,30,22500,1300000,199800,0,2022
4428, Eddington, ME,16,24900,439000,360000,0,2022
8889, White House Station, NJ,44,120000,1800000,635000,635000,2022
7040, Maplewood, NJ,65,185000,1500000,699000,880000,2022
5735, Castleton, VT,41,53000,2100000,359900,0,2022
3048, Greenville, NH,23,69000,649000,422500,0,2022
5679, Williamstown, VT,10,120000,535000,349000,0,2022
2767, Raynham, MA,31,134000,1400000,545000,545000,2022
4010, Brownfield, ME,10,69900,3200000,509000,0,2022
2186, Milton, MA,46,564900,3200000,897000,825000,2022
6704, Waterbury, CT,115,15000,750000,199900,0,2022
8534, Pennington, NJ,72,89000,2300000,559900,710000,2022
5763, Pittsford, VT,12,55000,799000,327000,0,2022
5465, Jericho, VT,8,185000,830000,440000,0,2022
8242, Rio Grande, NJ,35,40000,950000,357000,331500,2022
3106, Hooksett, NH,33,119900,1400000,427500,0,2022
3819, Danville, NH,30,139000,750000,499900,0,2022
1864, North Reading, MA,34,375000,2200000,729500,700000,2022
7860, Newton, NJ,156,24000,1900000,331500,360000,2022
2911, North Providence, RI,47,149000,579900,352500,343000,2022
4938, Farmington, ME,57,19000,800000,235000,0,2022
7028, Glen Ridge, NJ,15,125000,1600000,849000,962500,2022
5770, Shoreham, VT,7,79900,499000,349000,0,2022
6705, Waterbury, CT,120,29900,1300000,199900,0,2022
6021, Colebrook, CT,14,39900,1700000,474900,0,2022
5739, Danby, VT,8,39500,1200000,304500,0,2022
6057, New Hartford, CT,45,89900,4800000,402500,0,2022
4412, Brewer, ME,27,19000,949000,239900,0,2022
3785, Woodsville, NH,20,5900,424900,240000,0,2022
5733, Brandon, VT,31,18500,895000,325000,0,2022
6457, Middletown, CT,172,49900,1800000,280000,0,2022
3867, Rochester, NH,57,75000,899900,315000,0,2022
4685, Swans Island, ME,12,119000,1200000,265000,0,2022
3580, Franconia, NH,17,99000,1800000,513000,0,2022
2919, Johnston, RI,128,40000,6500000,394900,358000,2022
1068, Oakham, MA,3,199900,499000,499000,570000,2022
2747, North Dartmouth, MA,32,60000,2500000,532500,577000,2022
7901, Summit, NJ,80,264000,4600000,999500,1300000,2022
4630, East Machias, ME,23,15000,950000,242500,0,2022
5464, Jeffersonville, VT,25,20000,1800000,314900,0,2022
6412, Chester, CT,16,125000,1300000,514500,0,2022
7718, Belford, NJ,25,199900,750000,482400,502500,2022
4224, Dixfield, ME,24,15000,420000,211600,0,2022
2126, Mattapan, MA,17,199900,1200000,599500,520000,2022
6088, East Windsor, CT,51,25000,444900,195000,0,2022
5772, Stockbridge, VT,6,22000,650000,220000,0,2022
6515, New Haven, CT,32,99900,589900,298900,0,2022
8827, Hampton, NJ,31,70000,1400000,484500,585000,2022
5457, Franklin, VT,13,45000,599000,372000,0,2022
8562, Wrightstown, NJ,21,30000,1800000,550000,538000,2022
7050, Orange, NJ,88,89500,2700000,349500,395000,2022
8350, Richland, NJ,7,36000,649900,482500,0,2022
2631, Brewster, MA,68,225000,10900000,700000,700000,2022
3465, Troy, NH,7,175000,495000,299900,0,2022
7439, Ogdensburg, NJ,13,250000,569900,374900,0,2022
1756, Mendon, MA,7,75000,1200000,685900,680000,2022
6037, Berlin, CT,54,16000,879900,339900,0,2022
2817, West Greenwich, RI,37,10,3000000,519900,566300,2022
3583, Jefferson, NH,9,79900,850000,417500,0,2022
2446, Brookline, MA,57,449000,9200000,1100000,1200000,2022
5773, Wallingford, VT,8,62500,2000000,410000,0,2022
6807, Cos Cob, CT,45,80000,4000000,1800000,0,2022
5647, Cabot, VT,9,34900,1500000,255000,0,2022
5051, Newbury, VT,14,45000,849900,375000,0,2022
8088, Vincentown, NJ,150,25000,2900000,399900,375000,2022
2481, Wellesley Hills, MA,21,944900,14000000,2000000,2200000,2022
3086, Wilton, NH,15,77500,1500000,507500,0,2022
1256, Savoy, MA,12,39900,975000,319900,0,2022
3855, New Durham, NH,21,14000,2000000,400000,0,2022
8097, Woodbury Heights, NJ,20,59900,399000,300000,315000,2022
8403, Longport, NJ,19,399000,8500000,1500000,0,2022
2468, Waban, MA,14,699000,5000000,2000000,1900000,2022
3063, Nashua, NH,15,194500,650000,390000,0,2022
8059, Mount Ephraim, NJ,28,42000,394900,257400,305000,2022
2864, Cumberland, RI,135,25000,1500000,419900,428300,2022
1434, Devens, MA,4,449000,759900,625000,0,2022
6840, New Canaan, CT,199,310000,15000000,2000000,0,2022
4667, Perry, ME,15,39900,550000,285000,0,2022
2540, Falmouth, MA,58,180000,11500000,989000,950000,2022
3225, Center Barnstead, NH,33,25000,1500000,349900,0,2022
1223, Becket, MA,99,10000,2400000,367500,390000,2022
7711, Allenhurst, NJ,14,849900,20000000,2500000,0,2022
6365, Preston, CT,31,59900,799900,339900,0,2022
4048, Limerick, ME,30,38500,999000,335000,0,2022
2822, Exeter, RI,33,89000,949900,559700,533000,2022
5358, West Halifax, VT,9,15000,2900000,379000,0,2022
2744, New Bedford, MA,5,340000,549900,354900,360000,2022
4745, Frenchville, ME,7,24900,225000,139900,0,2022
2142, Cambridge, MA,3,809000,1200000,1200000,0,2022
3860, North Conway, NH,23,92000,1800000,423000,0,2022
6798, Woodbury, CT,59,122500,2500000,525000,0,2022
6023, East Berlin, CT,8,150000,475000,309000,0,2022
6078, Suffield, CT,54,48700,1500000,417500,0,2022
6897, Wilton, CT,93,190000,6300000,906500,0,2022
4655, Machiasport, ME,20,33400,3500000,347500,0,2022
7946, Millington, NJ,12,500000,1400000,675000,800000,2022
5352, Stamford, VT,10,10900,1100000,477500,0,2022
6277, Thompson, CT,18,49000,749900,375000,0,2022
1077, Southwick, MA,35,89900,2900000,385000,455000,2022
5830, Derby Line, VT,10,48000,469000,242000,0,2022
3046, Dunbarton, NH,26,79000,1300000,644900,0,2022
4543, Damariscotta, ME,7,68000,1700000,395000,0,2022
3812, Bartlett, NH,35,9000,1700000,385000,0,2022
6611, Trumbull, CT,166,140000,1700000,549000,0,2022
4348, Jefferson, ME,14,33000,449500,362300,0,2022
8752, Seaside Park, NJ,32,269900,9200000,779900,505000,2022
3054, Merrimack, NH,44,100000,3000000,439500,0,2022
5488, Swanton, VT,32,99000,1100000,299500,0,2022
1960, Peabody, MA,34,335000,1400000,579500,590500,2022
3743, Claremont, NH,58,44900,1900000,225000,0,2022
8066, Paulsboro, NJ,37,20000,999500,185000,165000,2022
3748, Enfield, NH,18,25000,985000,299000,0,2022
8244, Somers Point, NJ,86,94500,2800000,369000,0,2022
2764, North Dighton, MA,4,116000,419900,475000,495000,2022
6831, Greenwich, CT,127,589000,39500000,2500000,0,2022
8884, Spotswood, NJ,45,49500,950000,410000,500000,2022
3443, Chesterfield, NH,2,449000,565000,489000,0,2022
6093, West Suffield, CT,15,179900,1000000,357500,0,2022
5353, Townshend, VT,7,179000,550000,402500,0,2022
8854, Piscataway, NJ,166,65000,5000000,449900,450000,2022
8061, Mount Royal, NJ,10,25000,495000,340500,385000,2022
6498, Westbrook, CT,33,139000,2000000,465000,0,2022
3235, Franklin, NH,40,55000,795000,314000,0,2022
8232, Pleasantville, NJ,129,10000,960000,189900,0,2022
6883, Weston, CT,65,349000,6500000,1100000,0,2022
3280, Washington, NH,14,22500,699900,312500,0,2022
7103, Newark, NJ,93,36000,749900,325000,291500,2022
4961, New Portland, ME,33,29900,1400000,214000,0,2022
3909, York, ME,62,64000,4900000,725000,0,2022
2816, Coventry, RI,139,29000,1300000,375000,327800,2022
3084, Temple, NH,7,254000,2100000,425000,0,2022
2189, East Weymouth, MA,13,375000,799900,469900,439500,2022
1913, Amesbury, MA,45,175000,2900000,568000,551000,2022
7876, Succasunna, NJ,16,300000,725000,499500,480000,2022
2025, Cohasset, MA,22,635000,5000000,1400000,1900000,2022
7751, Morganville, NJ,85,65000,3300000,749000,777500,2022
5445, Charlotte, VT,8,199000,2800000,637000,0,2022
6027, East Hartland, CT,6,44900,434900,369000,0,2022
1440, Gardner, MA,49,20000,1100000,317000,322500,2022
7506, Hawthorne, NJ,55,239000,930000,469000,500000,2022
4481, Sebec, ME,14,25000,825000,204900,0,2022
2021, Canton, MA,40,150000,1800000,659000,650000,2022
6002, Bloomfield, CT,67,49900,649000,299900,0,2022
4967, Pittsfield, ME,15,40000,489900,262500,0,2022
1879, Tyngsboro, MA,14,238900,2300000,525000,432500,2022
2149, Everett, MA,45,249900,5000000,559500,562500,2022
6067, Rocky Hill, CT,52,105000,1500000,325000,0,2022
3049, Hollis, NH,30,129900,2500000,769000,0,2022
3903, Eliot, ME,21,77000,899900,549000,0,2022
3251, Lincoln, NH,52,8000,1400000,434900,0,2022
4684, Surry, ME,16,22900,2100000,392500,0,2022
6878, Riverside, CT,32,689000,25500000,2300000,0,2022
7087, Union City, NJ,149,135000,4500000,449000,0,2022
1520, Holden, MA,21,65000,1900000,449900,591500,2022
7480, West Milford, NJ,101,55000,1200000,385700,337500,2022
1588, Whitinsville, MA,13,249900,779900,389700,410000,2022
